Time,Race,Gender,Body_Size,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Spectacles,Age_Range,Washer_No,Dryer_No,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,Date,tempmax,tempmin,humidity,description,icon
3:35:51,foreigner,female,moderate,no,toddler,big,brown,casual,pink,short_sleeve,pink,short,clothes,no,0.9949650581425769,0.44607339806932317,1.383455398600185,-0.18673786960466857,-0.8968918802281894,-0.47645586818073704,0.37718163934541754,1.2603704813669805,-1.2484397436426835,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
10:58:32,malay,female,fat,no,no_kids,small,yellow,traditional,white,short_sleeve,blue,short,clothes,no,-0.2066659322084073,-1.3293431116593248,-0.4161613800667227,-0.25665562990716895,-1.4871286113659108,0.6882665056522382,1.2939639713118,1.273210487024284,-1.2484397436426835,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
15:15:35,chinese,male,fat,no,young,small,white,traditional,grey,longsleeve,black,long,clothes,no,1.1666266281927176,1.3337816529336473,-0.4161613800667227,-1.0257509932346727,-1.4871286113659108,-1.1752892924805223,1.2023369737815979,1.5087535449268263,1.2569704751366941,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
19:15:32,foreigner,female,fat,yes,baby,big,black,traditional,green,short_sleeve,white,long,clothes,no,0.0,1.3337816529336473,-0.4161613800667227,-0.3265733902096693,-1.4871286113659108,1.6200444047186184,1.1861279403158598,0.8836580091265441,1.2569704751366941,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
16:04:04,chinese,male,moderate,no,toddler,big,orange,formal,pink,short_sleeve,purple,short,clothes,yes,-1.4941277075844617,-0.44163485679500086,-0.4161613800667227,-0.6761621917221711,0.8738183131849746,-1.1752892924805223,0.3534137156417706,1.3690050487599945,0.004265365747005315,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
4:31:55,foreigner,male,fat,no,baby,small,pink,formal,white,longsleeve,purple,long,blankets,no,0.0,0.44607339806932317,0.4836470092667311,-1.5850930756546755,-0.8968918802281894,-0.243511393414142,1.4393760195874599,1.2095627063462635,1.2569704751366941,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
23:03:53,chinese,male,moderate,yes,young,small,orange,formal,grey,longsleeve,green,short,blankets,no,-0.2066659322084073,1.3337816529336473,-1.3159697694001764,1.7010416585628407,0.28358158204725326,1.6200444047186184,0.23062443929936713,-0.17908032334232193,0.004265365747005315,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
11:33:24,malay,female,moderate,yes,baby,big,yellow,formal,white,short_sleeve,black,short,blankets,no,1.6816113383431393,-1.3293431116593248,-1.3159697694001764,-4.967955668355753e-16,-0.3066551490904681,0.0,-0.20734799987458397,-0.12825861775127964,0.004265365747005315,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
14:52:18,malay,male,thin,no,toddler,small,blue,traditional,black,short_sleeve,black,long,clothes,no,0.3083187779420145,1.3337816529336473,-0.4161613800667227,1.0018640555378373,0.28358158204725326,1.3870999299520235,0.22314765750125026,-0.6604571504391353,1.2569704751366941,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
1:25:46,chinese,male,fat,no,no_kids,small,brown,formal,grey,longsleeve,blue_jeans,long,blankets,yes,-0.2924967172334776,-1.3293431116593248,0.4836470092667311,-1.445257555049675,-0.3066551490904681,-0.47645586818073704,0.6560882368845009,-0.7076101408364646,1.2569704751366941,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
6:17:07,foreigner,male,fat,no,no_kids,big,green,traditional,black,longsleeve,red,long,clothes,yes,-1.4082969225593915,1.3337816529336473,-1.3159697694001764,-0.7460799520246714,0.8738183131849746,-1.1752892924805223,1.358053338462258,0.0589354107892891,0.004265365747005315,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
10:56:43,malay,female,moderate,no,no_kids,big,black,formal,brown,longsleeve,white,long,clothes,no,1.6816113383431393,1.3337816529336473,0.4836470092667311,-0.7460799520246714,-1.4871286113659108,0.6882665056522382,0.9495381868005811,-0.7897079668412783,0.004265365747005315,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
22:47:57,malay,male,thin,yes,young,small,brown,traditional,blue,short_sleeve,grey,short,blankets,yes,1.7674421233682096,-1.3293431116593248,1.383455398600185,0.023015411302832463,-0.8968918802281894,-1.4082337672471172,1.281302137015301,-0.7394305485328935,-1.2484397436426835,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
8:43:39,indian,male,moderate,no,baby,small,purple,traditional,pink,longsleeve,blue,short,blankets,yes,-1.4941277075844617,-1.3293431116593248,1.383455398600185,1.4213706173528393,0.28358158204725326,0.9212109804188333,0.09391755327118738,-0.6567038567829349,0.004265365747005315,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
12:54:52,chinese,male,fat,no,no_kids,small,orange,traditional,white,short_sleeve,orange,short,clothes,no,1.7674421233682096,-1.3293431116593248,0.4836470092667311,1.351452857050339,-0.8968918802281894,-0.01056691864754693,-1.016290010838173,-2.264577246548136,0.004265365747005315,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
17:09:09,chinese,male,fat,yes,toddler,big,brown,formal,green,longsleeve,yellow,long,clothes,yes,0.2224879929169442,1.3337816529336473,1.383455398600185,0.931946295235337,0.28358158204725326,1.6200444047186184,-0.9270566589129798,-2.1792873298624187,-1.2484397436426835,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
10:14:58,malay,male,fat,yes,baby,small,grey,traditional,black,short_sleeve,purple,short,clothes,no,-0.12083514718333699,1.3337816529336473,-0.4161613800667227,-1.5850930756546755,-0.3066551490904681,-1.1752892924805223,-0.1555797742804147,-1.0497529078269578,0.004265365747005315,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
23:56:25,foreigner,male,fat,yes,toddler,small,grey,traditional,brown,short_sleeve,black,long,blankets,yes,0.5658111330172254,0.44607339806932317,-0.4161613800667227,-1.3753397947471744,0.8738183131849746,1.1541554551854283,-0.8820898381921014,-1.283284988402097,0.004265365747005315,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
23:19:38,foreigner,male,moderate,no,no_kids,small,black,casual,yellow,longsleeve,red,long,blankets,yes,-1.1508045674841805,-1.3293431116593248,-1.3159697694001764,0.16285093190783315,-0.3066551490904681,0.45532203088564316,-0.7644201185461086,-2.421733980391231,1.2569704751366941,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
7:17:52,malay,male,moderate,yes,no_kids,small,yellow,formal,green,short_sleeve,blue,long,clothes,yes,0.5658111330172254,-0.44163485679500086,-0.4161613800667227,0.0929331716053328,-0.8968918802281894,-1.4082337672471172,-0.10072663912806686,-2.5082010302677418,1.2569704751366941,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
9:36:07,foreigner,male,fat,yes,young,small,grey,traditional,black,short_sleeve,black,short,blankets,yes,-0.8074814273838994,1.3337816529336473,0.4836470092667311,0.0929331716053328,0.8738183131849746,1.6200444047186184,0.25392551605530206,-1.8372599875972355,-1.2484397436426835,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
20:13:23,chinese,male,thin,no,toddler,big,pink,formal,pink,longsleeve,white,long,clothes,no,-0.2924967172334776,1.3337816529336473,-0.4161613800667227,0.7921107746303363,0.8738183131849746,1.3870999299520235,0.880485332639291,0.529575748344812,0.004265365747005315,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
7:39:33,malay,male,fat,no,baby,small,pink,traditional,yellow,short_sleeve,green,short,clothes,yes,0.9091342731175066,1.3337816529336473,1.383455398600185,-1.5151753153521752,-0.8968918802281894,-0.243511393414142,0.15604146078269496,0.47842766939236714,1.2569704751366941,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
3:20:03,indian,male,moderate,no,toddler,small,brown,formal,black,short_sleeve,white,long,clothes,yes,0.9949650581425769,-1.3293431116593248,0.4836470092667311,1.1416995761428381,1.464055044322696,-1.4082337672471172,0.7688562099744034,0.14162727611343448,-1.2484397436426835,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
1:14:22,malay,female,thin,no,baby,small,blue,traditional,green,longsleeve,blue_jeans,short,blankets,no,1.2524574132177877,-0.44163485679500086,1.383455398600185,-0.3964911505121696,0.8738183131849746,0.45532203088564316,0.14764789051676178,0.6298261024963439,-1.2484397436426835,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
4:21:12,foreigner,female,moderate,yes,no_kids,big,brown,formal,purple,longsleeve,blue,long,clothes,yes,-1.8374508476847429,1.3337816529336473,-0.4161613800667227,-0.46640891081466995,-0.3066551490904681,-0.47645586818073704,0.5551478508827632,0.4882119049494235,1.2569704751366941,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
21:25:43,foreigner,female,thin,yes,toddler,big,purple,traditional,orange,longsleeve,purple,short,blankets,yes,-1.7516200626596727,-0.44163485679500086,0.4836470092667311,-0.5363266711171704,-0.8968918802281894,-0.47645586818073704,0.7134053635702843,0.09892510292825896,-1.2484397436426835,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
5:37:08,malay,male,moderate,no,young,big,brown,traditional,green,longsleeve,blue,short,blankets,yes,0.1366572078918739,-0.44163485679500086,1.383455398600185,0.023015411302832463,0.28358158204725326,-0.243511393414142,0.26936223371728973,0.5851567337759535,-1.2484397436426835,2016-01-27,0.4591314844279825,-0.14820800366294354,-1.1850321581183099,Partly cloudy throughout the day.,partly-cloudy-day
1:40:55,indian,male,fat,yes,no_kids,small,blue,casual,black,short_sleeve,green,short,blankets,no,1.6816113383431393,-0.44163485679500086,-1.3159697694001764,1.4912883776553398,-0.8968918802281894,-0.47645586818073704,0.6957329285674989,1.4980011347337154,0.004265365747005315,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
13:48:19,chinese,male,fat,yes,young,small,red,traditional,white,short_sleeve,green,short,blankets,yes,0.6516419180422957,0.44607339806932317,-0.4161613800667227,1.5612061379578401,-1.4871286113659108,-0.7094003429473321,0.9755283085949387,0.7356984368061954,0.004265365747005315,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
18:16:02,malay,male,fat,yes,toddler,small,pink,casual,purple,short_sleeve,black,short,blankets,yes,-0.2924967172334776,-1.3293431116593248,0.4836470092667311,-0.8859154726296721,0.8738183131849746,1.6200444047186184,1.5679587910621433,1.190946489216526,-1.2484397436426835,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
10:49:05,foreigner,male,fat,yes,toddler,small,white,traditional,black,short_sleeve,red,long,blankets,no,-1.3224661375343212,1.3337816529336473,-1.3159697694001764,-0.46640891081466995,-1.4871286113659108,0.9212109804188333,0.32681700979214806,0.9977225138157784,0.004265365747005315,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
7:27:54,indian,female,fat,yes,young,small,black,traditional,purple,longsleeve,grey,short,blankets,no,0.737472703067366,-0.44163485679500086,-0.4161613800667227,0.7221930143278359,-1.4871286113659108,1.1541554551854283,1.0474828495587518,1.2928267200937171,1.2569704751366941,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
10:16:21,malay,male,fat,no,young,small,brown,traditional,purple,short_sleeve,orange,short,clothes,no,-0.2924967172334776,1.3337816529336473,-0.4161613800667227,0.023015411302832463,-0.3066551490904681,-0.47645586818073704,0.5183779093420364,0.9811003583210882,0.004265365747005315,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
12:34:54,malay,male,fat,yes,toddler,big,brown,formal,green,short_sleeve,white,short,clothes,no,-1.1508045674841805,-1.3293431116593248,-1.3159697694001764,0.3726042128153342,0.8738183131849746,-0.243511393414142,0.6147432130781721,0.900009513541133,1.2569704751366941,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
6:32:02,indian,female,fat,no,no_kids,big,black,casual,white,short_sleeve,green,short,blankets,no,-1.0649737824591103,1.3337816529336473,1.383455398600185,-1.1655865138396735,1.464055044322696,0.9212109804188333,0.5743996703675615,0.13874464310129417,-1.2484397436426835,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
23:45:16,malay,female,thin,no,no_kids,big,orange,casual,blue,longsleeve,black,long,clothes,yes,-1.6657892776346024,1.3337816529336473,-1.3159697694001764,0.7221930143278359,-0.8968918802281894,-0.243511393414142,1.0124368288140624,-0.2944005694404924,-1.2484397436426835,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
13:48:10,chinese,female,fat,no,toddler,big,red,traditional,grey,longsleeve,purple,long,blankets,yes,-0.2066659322084073,0.44607339806932317,0.4836470092667311,0.3026864525128339,-1.4871286113659108,0.9212109804188333,0.6750142704481662,0.20209888676208873,1.2569704751366941,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
11:19:13,foreigner,female,thin,yes,toddler,small,yellow,traditional,white,short_sleeve,yellow,short,blankets,yes,-0.5499890723086884,0.44607339806932317,1.383455398600185,1.0018640555378373,0.28358158204725326,-1.4082337672471172,0.8949897948947947,-0.0469060772577396,0.004265365747005315,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
0:05:59,indian,male,moderate,yes,toddler,big,orange,traditional,purple,short_sleeve,yellow,short,blankets,yes,-0.3783275022585479,-1.3293431116593248,-0.4161613800667227,-0.3964911505121696,-0.8968918802281894,1.6200444047186184,1.1725833193566129,0.058292614473818755,1.2569704751366941,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
13:22:04,foreigner,male,moderate,yes,no_kids,big,black,traditional,green,longsleeve,black,short,blankets,yes,-1.579958492609532,-1.3293431116593248,0.4836470092667311,0.023015411302832463,-0.3066551490904681,-1.6411782420137124,-0.04078328990779723,-1.947431892927299,-1.2484397436426835,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
3:22:29,chinese,female,fat,yes,toddler,small,orange,formal,orange,longsleeve,brown,long,clothes,no,-1.3224661375343212,0.44607339806932317,1.383455398600185,-1.445257555049675,-0.3066551490904681,-0.47645586818073704,-0.9145499268227623,-1.6347592474147805,-1.2484397436426835,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
6:32:22,indian,female,fat,no,toddler,small,brown,casual,white,longsleeve,brown,short,clothes,no,-1.579958492609532,-1.3293431116593248,1.383455398600185,-0.11682010930216823,0.28358158204725326,0.22237755611904814,-0.4729320893315747,-2.334996279434619,0.004265365747005315,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
23:15:19,malay,female,fat,yes,baby,big,blue,formal,pink,longsleeve,blue,short,clothes,no,0.9949650581425769,1.3337816529336473,-0.4161613800667227,-0.8859154726296721,-1.4871286113659108,-1.1752892924805223,-0.20999582520323234,-1.8852915989644647,-1.2484397436426835,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
15:37:51,malay,female,thin,yes,baby,small,yellow,formal,black,short_sleeve,blue,long,blankets,no,1.0807958431676472,1.3337816529336473,-1.3159697694001764,0.6522752540253356,0.28358158204725326,-0.47645586818073704,-0.7115311954936187,-1.7466794393181269,1.2569704751366941,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
7:43:04,indian,male,thin,no,young,big,white,traditional,orange,longsleeve,blue,long,clothes,yes,0.8233034880924363,-1.3293431116593248,-0.4161613800667227,0.023015411302832463,-0.3066551490904681,1.3870999299520235,-0.3386979148804293,-1.7552964920918663,0.004265365747005315,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
21:43:36,chinese,male,moderate,yes,toddler,big,black,traditional,grey,longsleeve,pink,short,blankets,no,0.737472703067366,-1.3293431116593248,-0.4161613800667227,0.44252197311783453,0.8738183131849746,1.1541554551854283,0.2632366767784734,-2.417138882272439,0.004265365747005315,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
21:04:44,indian,male,moderate,yes,toddler,small,blue,traditional,purple,short_sleeve,purple,short,blankets,no,1.4241189832679284,1.3337816529336473,1.383455398600185,0.5823574937228353,-0.3066551490904681,-0.01056691864754693,-0.7889986498654277,-1.4468119730370985,0.004265365747005315,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
2:11:15,foreigner,female,fat,yes,toddler,big,grey,casual,pink,longsleeve,red,long,clothes,no,-0.3783275022585479,0.44607339806932317,1.383455398600185,-0.46640891081466995,1.464055044322696,-1.1752892924805223,-0.14054014321729205,-2.33398531804677,-1.2484397436426835,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
22:38:54,foreigner,female,moderate,no,toddler,big,green,casual,orange,short_sleeve,blue,long,blankets,yes,-0.5499890723086884,1.3337816529336473,-0.4161613800667227,1.2116173364453384,0.8738183131849746,1.6200444047186184,0.31033718396495563,-2.0766240019259685,1.2569704751366941,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
13:42:58,malay,male,fat,no,toddler,small,yellow,traditional,purple,longsleeve,blue_jeans,long,clothes,no,1.595780553318069,1.3337816529336473,0.4836470092667311,0.7221930143278359,-0.8968918802281894,-0.243511393414142,0.3592152561281503,-1.257406963981046,0.004265365747005315,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
1:03:37,foreigner,female,thin,yes,young,small,grey,traditional,black,short_sleeve,black,short,clothes,yes,-0.721650642358829,1.3337816529336473,0.4836470092667311,1.4213706173528393,1.464055044322696,-0.7094003429473321,0.09130477360684353,0.6654585112523053,0.004265365747005315,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
6:57:25,malay,male,fat,no,no_kids,big,red,formal,grey,short_sleeve,purple,long,clothes,yes,-0.4641582872836182,-0.44163485679500086,-0.4161613800667227,-1.445257555049675,0.28358158204725326,-1.4082337672471172,0.5349414221278697,0.16067932108554034,0.004265365747005315,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
14:24:55,foreigner,male,fat,yes,toddler,big,brown,traditional,yellow,short_sleeve,black,short,blankets,no,-1.3224661375343212,-0.44163485679500086,-0.4161613800667227,-1.0956687535371732,-0.3066551490904681,0.6882665056522382,0.6105682216892208,0.23217598308904352,-1.2484397436426835,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
22:13:37,indian,female,moderate,no,toddler,big,red,casual,white,short_sleeve,green,long,clothes,no,0.3083187779420145,-0.44163485679500086,-0.4161613800667227,0.16285093190783315,0.8738183131849746,0.6882665056522382,0.7848365364278191,0.4430091943946702,0.004265365747005315,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
23:13:44,indian,female,thin,no,baby,big,yellow,casual,green,longsleeve,orange,short,clothes,no,-0.03500436215826669,-0.44163485679500086,-0.4161613800667227,0.44252197311783453,0.8738183131849746,0.6882665056522382,0.5511013814795813,0.3038746383618397,1.2569704751366941,2016-01-01,-2.1393471218334885,-0.24843006719450128,0.5121895724896501,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
19:27:57,foreigner,male,fat,no,baby,small,green,traditional,orange,longsleeve,grey,short,blankets,no,0.0,-1.3293431116593248,1.383455398600185,0.2327686922103335,-0.8968918802281894,0.6882665056522382,1.4572716495165994,0.8381130045585676,-1.2484397436426835,2016-02-13,0.5293606359485588,0.7537905681210619,-0.4749700055170189,Partly cloudy throughout the day.,partly-cloudy-day
12:05:21,foreigner,male,thin,no,toddler,small,red,casual,brown,longsleeve,blue_jeans,short,clothes,yes,1.338288198242858,-1.3293431116593248,-1.3159697694001764,1.5612061379578401,-0.3066551490904681,-0.7094003429473321,0.8437941388208248,1.4443425680043578,-1.2484397436426835,2016-02-13,0.5293606359485588,0.7537905681210619,-0.4749700055170189,Partly cloudy throughout the day.,partly-cloudy-day
23:58:31,malay,male,thin,yes,young,big,yellow,traditional,brown,longsleeve,purple,long,clothes,yes,-1.1508045674841805,1.3337816529336473,-0.4161613800667227,-0.5363266711171704,0.8738183131849746,-0.9423448177139272,0.6549237864482631,0.6401178088287492,1.2569704751366941,2016-02-13,0.5293606359485588,0.7537905681210619,-0.4749700055170189,Partly cloudy throughout the day.,partly-cloudy-day
10:32:11,indian,female,moderate,no,no_kids,small,pink,casual,orange,longsleeve,grey,long,blankets,no,-0.8933122124089696,-0.44163485679500086,-1.3159697694001764,0.44252197311783453,0.8738183131849746,0.45532203088564316,0.9078294544309121,0.984474541456757,1.2569704751366941,2016-02-13,0.5293606359485588,0.7537905681210619,-0.4749700055170189,Partly cloudy throughout the day.,partly-cloudy-day
14:22:40,malay,female,thin,no,young,small,red,traditional,white,longsleeve,red,short,clothes,no,1.1666266281927176,0.44607339806932317,-0.4161613800667227,-0.11682010930216823,0.28358158204725326,-0.7094003429473321,0.7447856816626175,1.3086996099142845,-1.2484397436426835,2016-02-13,0.5293606359485588,0.7537905681210619,-0.4749700055170189,Partly cloudy throughout the day.,partly-cloudy-day
1:35:02,foreigner,female,moderate,yes,no_kids,big,red,casual,brown,short_sleeve,black,long,clothes,yes,-0.03500436215826669,0.44607339806932317,-0.4161613800667227,0.931946295235337,1.464055044322696,-0.243511393414142,0.9055756732333564,1.432812035955655,-1.2484397436426835,2016-02-13,0.5293606359485588,0.7537905681210619,-0.4749700055170189,Partly cloudy throughout the day.,partly-cloudy-day
10:10:15,indian,female,fat,no,toddler,small,black,formal,grey,short_sleeve,blue,long,clothes,no,-1.4941277075844617,0.44607339806932317,-1.3159697694001764,1.6311238982603404,0.8738183131849746,0.0,0.6295939056198205,0.12689470297635155,-1.2484397436426835,2016-02-13,0.5293606359485588,0.7537905681210619,-0.4749700055170189,Partly cloudy throughout the day.,partly-cloudy-day
5:21:24,foreigner,female,moderate,yes,no_kids,small,red,traditional,black,short_sleeve,blue_jeans,long,clothes,no,-0.721650642358829,1.3337816529336473,-1.3159697694001764,-1.5151753153521752,0.8738183131849746,1.6200444047186184,1.046270559817588,-0.6155430016977991,0.004265365747005315,2016-02-13,0.5293606359485588,0.7537905681210619,-0.4749700055170189,Partly cloudy throughout the day.,partly-cloudy-day
13:55:18,indian,female,fat,yes,young,small,red,casual,pink,short_sleeve,red,short,blankets,no,-0.2066659322084073,1.3337816529336473,-1.3159697694001764,-0.6761621917221711,-1.4871286113659108,1.1541554551854283,1.3096482872922506,-0.5521519415296959,1.2569704751366941,2016-02-13,0.5293606359485588,0.7537905681210619,-0.4749700055170189,Partly cloudy throughout the day.,partly-cloudy-day
6:54:37,malay,female,fat,no,no_kids,big,white,formal,pink,short_sleeve,blue_jeans,short,clothes,no,-1.2366353525092508,-0.44163485679500086,-0.4161613800667227,-0.6761621917221711,1.464055044322696,0.45532203088564316,0.9262925873439707,-0.4079844694543514,-1.2484397436426835,2016-02-13,0.5293606359485588,0.7537905681210619,-0.4749700055170189,Partly cloudy throughout the day.,partly-cloudy-day
3:25:35,chinese,female,fat,yes,toddler,small,pink,formal,grey,short_sleeve,purple,short,blankets,no,-0.6358198573337588,0.44607339806932317,-1.3159697694001764,0.2327686922103335,0.28358158204725326,0.45532203088564316,-0.06798074947695204,0.15997781736673794,-1.2484397436426835,2016-02-13,0.5293606359485588,0.7537905681210619,-0.4749700055170189,Partly cloudy throughout the day.,partly-cloudy-day
17:16:37,chinese,male,moderate,yes,toddler,small,pink,traditional,yellow,short_sleeve,blue,long,blankets,no,1.595780553318069,1.3337816529336473,1.383455398600185,1.1416995761428381,1.464055044322696,0.9212109804188333,-0.18946810421390414,0.16695902317047404,1.2569704751366941,2016-02-13,0.5293606359485588,0.7537905681210619,-0.4749700055170189,Partly cloudy throughout the day.,partly-cloudy-day
6:49:16,foreigner,male,moderate,yes,baby,big,pink,casual,red,longsleeve,white,long,blankets,yes,0.05082642286680361,-0.44163485679500086,-1.3159697694001764,-0.25665562990716895,1.464055044322696,1.6200444047186184,-0.7090448755565609,-1.5390900608118565,0.004265365747005315,2016-02-13,0.5293606359485588,0.7537905681210619,-0.4749700055170189,Partly cloudy throughout the day.,partly-cloudy-day
17:32:15,foreigner,female,fat,yes,no_kids,big,green,traditional,black,short_sleeve,brown,short,clothes,no,-0.8074814273838994,-0.44163485679500086,-1.3159697694001764,1.0018640555378373,-1.4871286113659108,-1.1752892924805223,0.33336578800066496,-1.1219062967162565,0.004265365747005315,2016-02-13,0.5293606359485588,0.7537905681210619,-0.4749700055170189,Partly cloudy throughout the day.,partly-cloudy-day
